nombre_paciente,ciudad,nombres,apellidos,edad_paciente,genero,num_documento,telefono,correo_electronico,tipo_seguro,distrito,especialidad,prioridad,motivo,fecha_cita,hora_cita,turno_cita,estado_cita,nivel_riesgo,id_registro,pais,region,provincia,ubigeo,establecimiento_salud,tipo_establecimiento,id_paciente,genero_paciente,fecha_nacimiento,id_medico,nombre_medico,especialidad_medico,correo_medico,id_cita,codigo_cita,tipo_cita,programada_en,estado,sintoma,codigo_cie10,descripcion_cie10,canal,texto_voz,texto,intencion,codigo_ticket,ticket_confirmado,notificacion_email,notificacion_sms,num_inasistencias_previas,distancia_km,dias_para_cita,minutos_espera_estimados,puntaje_riesgo,objetivo_no_show,creado_en
Alberto Gómez Meléndez,San José de Shori,Alberto,Gómez Meléndez,41,M,16584937,922601671,alberto.gomez42@gmail.com,SIS,Río Negro,Emergencia,baja,Lumbago crónico agudizado,2026-06-28,18:00,tarde,pending,alto,2125,Peru,Junín,Chanchamayo,120701,Puesto de Salud Río Negro,Puesto de Salud,1483,M,1984-12-01,16,Dr. Hugo García Rodríguez,Emergencia,hugo.garciarodriguez@hospitalpichanaki.gob.pe,2125,PICHANAKI-CIT-002125,emergencia,2026-06-28 18:00:00,pending,dolor de espalda,E78,Hipercolesterolemia,presencial,"Ayuda, es una emergencia, mi papá se cayó y no puede moverse","Ayuda, es una emergencia, mi papá se cayó y no puede moverse",emergencia,PICHANAKI-TCK-475528,0,1,0,1,50.9,26,54,46.5,1,2026-04-19 00:50:46
Vilma Quispe Vega,Quimiri,Vilma,Quispe Vega,68,F,97576386,981471065,vilma.quispe982@gmail.com,SIS,Satipo,Neumología,media,Traumatismo por caída en vía pública,2026-05-24,12:30,manana,cancelled,alto,2126,Peru,Junín,Chanchamayo,120701,Centro de Salud San Ramón,Centro de Salud,1484,F,1958-02-15,19,Dra. Olga Morales Torres,Neumología,olga.moralestorres@hospitalpichanaki.gob.pe,2126,PICHANAKI-CIT-002126,primera_vez,2026-05-24 12:30:00,cancelled,herida,J15,Neumonía bacteriana,telefono,"Por favor, necesito reservar una cita para un chequeo completo","Por favor, necesito reservar una cita para un chequeo completo",agendar_cita,PICHANAKI-TCK-776964,0,0,0,2,103.5,0,86,88.3,0,2026-04-15 00:50:46
Clotilde Llanos Rivera,Alto Cahuapanas,Clotilde,Llanos Rivera,10,F,48029476,928092107,clotilde.llanos278@gmail.com,EsSalud,Pichanaki,Nutrición,baja,Dolor de oído intenso desde hace 2 días,2026-05-09,11:15,manana,completed,medio,2127,Peru,Junín,Chanchamayo,120304,Centro de Salud San Ramón,Centro de Salud,1485,F,2016-03-08,34,Lic. Juana Quispe Mamani,Nutrición,juana.quispemamani@hospitalpichanaki.gob.pe,2127,PICHANAKI-CIT-002127,control,2026-05-09 11:15:00,completed,dolor de oído,E78,Hipercolesterolemia,presencial,Cómo puedo saber si mi cita ya fue aprobada,Cómo puedo saber si mi cita ya fue aprobada,consultar_cita,PICHANAKI-TCK-946869,0,1,0,0,1.1,0,91,39.5,0,2026-05-24 00:50:46
Elías Pérez Vega,Buenos Aires,Elías,Pérez Vega,42,M,95601941,960544331,elias.perez519@gmail.com,EsSalud,Perené,Cardiología,baja,Fiebre intermitente con escalofríos,2026-06-03,13:00,tarde,confirmed,bajo,2128,Peru,Junín,Chanchamayo,120303,Hospital de Pichanaki,Hospital II-1,1486,M,1984-03-10,19,Dr. Ricardo Pérez Dávila,Cardiología,ricardo.perezdavila@hospitalpichanaki.gob.pe,2128,PICHANAKI-CIT-002128,control,2026-06-03 13:00:00,confirmed,fiebre,I10,Hipertensión esencial,whatsapp,Necesito anular mi cita del día de mañana,Necesito anular mi cita del día de mañana,cancelar_cita,PICHANAKI-TCK-551940,1,0,1,0,16.2,1,29,0.0,0,2026-05-27 00:50:46
Dora Castro Vilchez,Chanchamayo,Dora,Castro Vilchez,48,F,96164098,926322214,dora.castro798@gmail.com,EsSalud,Mazamari,Nutrición,baja,Chequeo general por fatiga constante,2026-07-24,14:15,tarde,pending,medio,2129,Peru,Junín,Chanchamayo,120702,Hospital de Pichanaki,Hospital II-1,1487,F,1978-02-15,11,Dra. Ruth Campos Untiveros,Nutrición,ruth.camposuntiveros@hospitalpichanaki.gob.pe,2129,PICHANAKI-CIT-002129,control,2026-07-24 14:15:00,pending,malestar general,E78,Hipercolesterolemia,presencial,Podría darme información sobre los doctores de la especialidad de neurología,Podría darme información sobre los doctores de la especialidad de neurología,consultar_doctor,PICHANAKI-TCK-319118,0,1,1,1,81.4,52,62,88.3,0,2026-04-12 00:50:46
Maribel Romero Reyes,Unión Ashaninka,Maribel,Romero Reyes,59,F,19920638,950110488,maribel.romero439@gmail.com,EsSalud,Pichanaki,Dermatología,alta,Dolor torácico con palpitaciones,2026-06-02,16:00,tarde,confirmed,bajo,2130,Peru,Junín,Chanchamayo,120304,Microred Pichanaki,Microred,1488,F,1966-09-16,42,Dr. César Huamán Llanos,Dermatología,cesar.huamanllanos@hospitalpichanaki.gob.pe,2130,PICHANAKI-CIT-002130,control,2026-06-02 16:00:00,confirmed,dolor en el pecho,L40,Psoriasis,web,"Hola, me puede decir a qué hora tengo mi cita mañana","Hola, me puede decir a qué hora tengo mi cita mañana",consultar_cita,PICHANAKI-TCK-944794,1,1,0,0,0.4,0,46,12.5,0,2026-04-09 00:50:46
Alberto Meléndez Campos,Alto Yurinaki,Alberto,Meléndez Campos,52,M,25183048,949533715,alberto.melendez653@gmail.com,Sin seguro,San Luis de Shuaro,Urología,media,Dolor de cabeza persistente desde hace una semana,2026-06-18,17:15,tarde,cancelled,alto,2131,Peru,Junín,Chanchamayo,120305,Hospital de Pichanaki,Hospital II-1,1489,M,1973-07-27,45,Dr. Elmer Ramírez Tapia,Urología,elmer.ramireztapia@hospitalpichanaki.gob.pe,2131,PICHANAKI-CIT-002131,control,2026-06-18 17:15:00,cancelled,dolor de cabeza intenso,N40,Hiperplasia prostática,presencial,Quisiera cancelar la cita de mi papá Alberto Meléndez Campos porque se siente mal para viajar,Quisiera cancelar la cita de mi papá Alberto Meléndez Campos porque se siente mal para viajar,cancelar_cita,PICHANAKI-TCK-797540,0,1,0,0,32.9,16,87,65.1,1,2026-05-07 00:50:46
Abel Sinche Paredes,Bajo Yurinaki,Abel,Sinche Paredes,61,M,10877400,929508064,abel.sinche943@gmail.com,SIS,Chanchamayo,Traumatología,baja,Evaluación médica anual,2026-07-29,07:30,manana,pending,bajo,2132,Peru,Junín,Chanchamayo,120302,Hospital de Pichanaki,Hospital II-1,1490,M,1964-08-04,17,Dr. Oscar Cruz Meléndez,Traumatología,oscar.cruzmelendez@hospitalpichanaki.gob.pe,2132,PICHANAKI-CIT-002132,control,2026-07-29 07:30:00,pending,malestar general,M17,Artrosis de rodilla,whatsapp,"Tengo una herida profunda en el brazo, necesito ayuda ya","Tengo una herida profunda en el brazo, necesito ayuda ya",emergencia,PICHANAKI-TCK-356096,0,0,0,0,22.3,57,103,41.4,0,2026-05-02 00:50:46
Victoria Campos López,Santo Domingo,Victoria,Campos López,32,F,29573735,919726581,victoria.campos280@gmail.com,Privado,Perené,Psicología,baja,Depresión en seguimiento,2026-07-06,11:00,manana,confirmed,bajo,2133,Peru,Junín,Chanchamayo,120303,Centro de Salud San Ramón,Centro de Salud,1491,F,1994-06-07,31,Dra. Dora Paucar Sinche,Psicología,dora.paucarsinche@hospitalpichanaki.gob.pe,2133,PICHANAKI-CIT-002133,primera_vez,2026-07-06 11:00:00,confirmed,problemas emocionales,F41,Trastorno de ansiedad,web,"Buen día, me puede decir si ya tengo hora confirmada para mi control","Buen día, me puede decir si ya tengo hora confirmada para mi control",consultar_cita,PICHANAKI-TCK-199253,1,1,0,0,27.1,34,29,9.5,0,2026-04-22 00:50:46
Felicita Tapia Mendoza,Alto Pichanaqui,Felicita,Tapia Mendoza,39,F,81637018,994154959,felicita.tapia183@gmail.com,SIS,Chanchamayo,Ginecología,baja,Evaluación de cefalea crónica,2026-06-30,18:00,tarde,pending,bajo,2134,Peru,Junín,Chanchamayo,120302,Microred Pichanaki,Microred,1492,F,1987-04-26,4,Dra. Silvia Campos Vilchez,Ginecología,silvia.camposvilchez@hospitalpichanaki.gob.pe,2134,PICHANAKI-CIT-002134,resultados,2026-06-30 18:00:00,pending,dolor de cabeza intenso,N97,Infertilidad femenina,telefono,"Hola, necesito dar de baja mi cita programada para mañana","Hola, necesito dar de baja mi cita programada para mañana",cancelar_cita,PICHANAKI-TCK-713272,0,1,0,0,20.9,28,39,13.6,0,2026-05-30 00:50:46
Paulina Ccoicca Campos,Villa Rica,Paulina,Ccoicca Campos,54,F,46662047,902288934,paulina.ccoicca581@gmail.com,Privado,Mazamari,Psicología,baja,Tos persistente desde hace dos semanas,2026-05-24,18:45,tarde,no_show,bajo,2135,Peru,Junín,Chanchamayo,120702,Centro de Salud San Ramón,Centro de Salud,1081,F,1972-04-22,17,Dra. Nelly Morales Rojas,Psicología,nelly.moralesrojas@hospitalpichanaki.gob.pe,2135,PICHANAKI-CIT-002135,primera_vez,2026-05-24 18:45:00,no_show,tos seca,F32,Depresión mayor,presencial,"Hola, me puede agendar una cita con el doctor para la próxima semana","Hola, me puede agendar una cita con el doctor para la próxima semana",agendar_cita,PICHANAKI-TCK-312482,0,1,0,1,89.6,0,52,86.5,0,2026-04-28 00:50:46
Martha Aguilar Silva,Alto Pichanaqui,Martha,Aguilar Silva,62,F,21828592,941440872,martha.aguilar798@gmail.com,SIS,Perené,Traumatología,baja,Hipoacusia súbita en oído izquierdo,2026-06-14,09:30,manana,confirmed,bajo,2136,Peru,Junín,Chanchamayo,120303,Centro de Salud Perené,Centro de Salud,22,F,1963-12-15,50,Dr. Oscar Cruz Meléndez,Traumatología,oscar.cruzmelendez@hospitalpichanaki.gob.pe,2136,PICHANAKI-CIT-002136,control,2026-06-14 09:30:00,confirmed,dolor de oído,M54,Lumbago,presencial,Necesito saber con qué médico tengo mi cita mañana,Necesito saber con qué médico tengo mi cita mañana,consultar_cita,PICHANAKI-TCK-498199,1,1,0,0,12.3,12,42,0.0,0,2026-05-31 00:50:46
Edith Yupanqui Tapia,Pichanaqui,Edith,Yupanqui Tapia,62,F,84879853,985704961,edith.yupanqui444@gmail.com,Sin seguro,Satipo,Traumatología,baja,Dolor abdominal con náuseas y vómitos,2026-06-02,16:45,tarde,confirmed,alto,2137,Peru,Junín,Chanchamayo,120701,Puesto de Salud Río Negro,Puesto de Salud,1493,F,1963-11-22,16,Dr. Miguel Ríos Pineda,Traumatología,miguel.riospineda@hospitalpichanaki.gob.pe,2137,PICHANAKI-CIT-002137,primera_vez,2026-06-02 16:45:00,confirmed,dolor abdominal,M54,Lumbago,voz_ia,Cómo puedo sacar una cita si soy de otro distrito,Cómo puedo sacar una cita si soy de otro distrito,informacion_servicios,PICHANAKI-TCK-349427,1,1,0,1,99.9,0,37,90.7,1,2026-04-19 00:50:46
Luz Baldeón Rodríguez,Las Palmas,Luz,Baldeón Rodríguez,33,F,81044836,943139322,luz.baldeon345@gmail.com,EsSalud,Pichanaki,Medicina General,baja,Evaluación para lentes correctores,2026-07-07,11:45,manana,confirmed,bajo,2138,Peru,Junín,Chanchamayo,120304,Hospital de Satipo,Hospital II-1,1494,F,1993-04-17,4,Dra. Carmen Ramos López,Medicina General,carmen.ramoslopez@hospitalpichanaki.gob.pe,2138,PICHANAKI-CIT-002138,control,2026-07-07 11:45:00,confirmed,problemas de visión,J00,Resfriado común,web,"Buenas tardes, quiero confirmar los datos de mi cita médica","Buenas tardes, quiero confirmar los datos de mi cita médica",consultar_cita,PICHANAKI-TCK-346768,1,1,0,0,4.5,35,36,4.5,0,2026-05-02 00:50:46
Hugo Medina Medina,Buenos Aires,Hugo,Medina Medina,43,M,48570760,982154421,hugo.medina981@gmail.com,SIS,Perené,Cardiología,media,Control de crecimiento y desarrollo,2026-07-10,13:00,tarde,pending,alto,2139,Peru,Junín,Chanchamayo,120303,Centro de Salud Perené,Centro de Salud,1128,M,1982-08-15,31,Dra. Isabel Reyes Contreras,Cardiología,isabel.reyescontreras@hospitalpichanaki.gob.pe,2139,PICHANAKI-CIT-002139,control,2026-07-10 13:00:00,pending,control niño sano,I50,Insuficiencia cardíaca,telefono,"Ayuda, es una emergencia, mi papá se cayó y no puede moverse","Ayuda, es una emergencia, mi papá se cayó y no puede moverse",emergencia,PICHANAKI-TCK-705641,0,1,0,0,29.0,38,66,45.3,0,2026-05-04 00:50:46
Vilma Paucar Ortiz,Pichanaqui,Vilma,Paucar Ortiz,19,F,87003040,969670480,vilma.paucar618@gmail.com,SIS,Pichanaki,Nutrición,media,Urticaria por posible alergia alimentaria,2026-06-21,07:15,manana,pending,bajo,2140,Peru,Junín,Chanchamayo,120304,Centro de Salud Perené,Centro de Salud,1495,F,2006-08-21,8,Dra. Ruth Campos Untiveros,Nutrición,ruth.camposuntiveros@hospitalpichanaki.gob.pe,2140,PICHANAKI-CIT-002140,control,2026-06-21 07:15:00,pending,alergias,E66,Obesidad,web,Podría darme información sobre los doctores de la especialidad de neurología,Podría darme información sobre los doctores de la especialidad de neurología,consultar_doctor,PICHANAKI-TCK-944912,0,1,1,0,4.3,19,66,7.9,0,2026-04-04 00:50:46
Pedro Sinche Medina,Villa Progreso,Pedro,Sinche Medina,12,M,72553326,938357545,pedro.sinche964@gmail.com,EsSalud,Río Negro,Odontología,baja,Evaluación médica anual,2026-07-24,08:15,manana,pending,alto,2141,Peru,Junín,Chanchamayo,120701,Hospital de Pichanaki,Hospital II-1,1496,M,2013-09-04,3,Dr. Joel Mamani Quispe,Odontología,joel.mamaniquispe@hospitalpichanaki.gob.pe,2141,PICHANAKI-CIT-002141,resultados,2026-07-24 08:15:00,pending,malestar general,K02,Caries dental,whatsapp,Dónde queda el laboratorio del hospital,Dónde queda el laboratorio del hospital,informacion_servicios,PICHANAKI-TCK-609070,0,1,0,1,61.5,52,37,71.5,0,2026-04-12 00:50:46
Yolanda Gómez Yupanqui,San Fernando,Yolanda,Gómez Yupanqui,43,F,32998789,977409921,yolanda.gomez266@gmail.com,Sin seguro,Satipo,Dermatología,alta,Evaluación de hipertensión arterial,2026-06-04,13:45,tarde,confirmed,alto,2142,Peru,Junín,Chanchamayo,120701,Puesto de Salud Alto Cahuapanas,Puesto de Salud,1497,F,1983-05-17,10,Dra. Patricia Montesinos Páucar,Dermatología,patricia.montesinospaucar@hospitalpichanaki.gob.pe,2142,PICHANAKI-CIT-002142,primera_vez,2026-06-04 13:45:00,confirmed,dolor en el pecho,L30,Dermatitis no especificada,presencial,"Buen día, quiero agendar un control para mi diabetes","Buen día, quiero agendar un control para mi diabetes",agendar_cita,PICHANAKI-TCK-205346,1,1,1,2,105.7,2,20,91.3,1,2026-05-24 00:50:46
Fredy Ramos Huamán,Shori,Fredy,Ramos Huamán,34,M,75142084,965166339,fredy.ramos289@gmail.com,Sin seguro,Pichanaki,Cardiología,baja,Rinitis alérgica estacional,2026-05-19,08:15,manana,completed,bajo,2143,Peru,Junín,Chanchamayo,120304,Centro de Salud San Ramón,Centro de Salud,1498,M,1992-05-04,29,Dr. Alberto Ramírez Chávez,Cardiología,alberto.ramirezchavez@hospitalpichanaki.gob.pe,2143,PICHANAKI-CIT-002143,control,2026-05-19 08:15:00,completed,alergias,I50,Insuficiencia cardíaca,web,"Buen día, me puede decir si ya tengo hora confirmada para mi control","Buen día, me puede decir si ya tengo hora confirmada para mi control",consultar_cita,PICHANAKI-TCK-746004,0,1,1,1,0.3,0,74,18.9,0,2026-05-30 00:50:46
Edith Cárdenas Díaz,Puerto Ocopa,Edith,Cárdenas Díaz,57,F,70967217,987071169,edith.cardenas74@gmail.com,EsSalud,Satipo,Dermatología,media,Dolor abdominal con náuseas y vómitos,2026-07-10,15:30,tarde,pending,alto,2144,Peru,Junín,Chanchamayo,120701,Puesto de Salud Río Negro,Puesto de Salud,1499,F,1968-09-10,39,Dr. César Huamán Llanos,Dermatología,cesar.huamanllanos@hospitalpichanaki.gob.pe,2144,PICHANAKI-CIT-002144,control,2026-07-10 15:30:00,pending,dolor abdominal,L20,Dermatitis atópica,telefono,Necesito cambiar la fecha de mi consulta por motivos de trabajo,Necesito cambiar la fecha de mi consulta por motivos de trabajo,reprogramar_cita,PICHANAKI-TCK-330263,0,1,0,0,93.6,38,60,81.7,0,2026-04-11 00:50:46
Jorge Gómez Salazar,Santo Domingo,Jorge,Gómez Salazar,58,M,15850065,919294299,jorge.gomez279@gmail.com,Privado,Satipo,Cardiología,media,Visión borrosa progresiva,2026-07-08,09:30,manana,confirmed,alto,2145,Peru,Junín,Chanchamayo,120701,Centro de Salud Perené,Centro de Salud,1500,M,1968-03-04,38,Dr. Fernando García Torres,Cardiología,fernando.garciatorres@hospitalpichanaki.gob.pe,2145,PICHANAKI-CIT-002145,control,2026-07-08 09:30:00,confirmed,problemas de visión,I48,Fibrilación auricular,presencial,"Hola, puedo mover mi cita de mañana para la próxima semana","Hola, puedo mover mi cita de mañana para la próxima semana",reprogramar_cita,PICHANAKI-TCK-509689,1,1,0,0,104.7,36,22,66.7,1,2026-06-01 00:50:46
Dora Ramos Paucar,Cuyani,Dora,Ramos Paucar,52,F,51033679,939988566,dora.ramos598@gmail.com,SIS,Pichanaki,Emergencia,media,Urticaria por posible alergia alimentaria,2026-07-06,16:30,tarde,confirmed,alto,2146,Peru,Junín,Chanchamayo,120304,Centro de Salud Mazamari,Centro de Salud,1501,F,1974-05-11,46,Dra. Patricia Montesinos Páucar,Emergencia,patricia.montesinospaucar@hospitalpichanaki.gob.pe,2146,PICHANAKI-CIT-002146,emergencia,2026-07-06 16:30:00,confirmed,alergias,M10,Gota,whatsapp,"Por favor ayuda urgente, un familiar tuvo un accidente","Por favor ayuda urgente, un familiar tuvo un accidente",emergencia,PICHANAKI-TCK-364672,1,1,0,0,4.9,34,20,29.0,1,2026-06-01 00:50:46
Fredy Meléndez Sánchez,La Merced,Fredy,Meléndez Sánchez,36,M,90117512,961324025,fredy.melendez445@gmail.com,SIS,Pichanaki,Emergencia,baja,Infección urinaria recurrente,2026-07-21,08:00,manana,pending,medio,2147,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,829,M,1990-01-12,23,Dra. Bertha Salazar Córdova,Emergencia,bertha.salazarcordova@hospitalpichanaki.gob.pe,2147,PICHANAKI-CIT-002147,emergencia,2026-07-21 08:00:00,pending,problemas urinarios,K21,Enfermedad por reflujo gastroesofágico,presencial,"Por favor ayuda urgente, un familiar tuvo un accidente","Por favor ayuda urgente, un familiar tuvo un accidente",emergencia,PICHANAKI-TCK-559608,0,0,0,0,2.3,49,57,26.8,0,2026-04-09 00:50:46
Tito Zevallos Castro,San Miguel,Tito,Zevallos Castro,32,M,38454285,901017863,tito.zevallos461@gmail.com,EsSalud,Perené,Medicina General,alta,Contractura muscular en zona lumbar,2026-06-20,11:30,manana,confirmed,bajo,2148,Peru,Junín,Chanchamayo,120303,Microred Pichanaki,Microred,1502,M,1993-10-09,48,Dra. Rosa Salazar Huertas,Medicina General,rosa.salazarhuertas@hospitalpichanaki.gob.pe,2148,PICHANAKI-CIT-002148,primera_vez,2026-06-20 11:30:00,confirmed,dolor de espalda,D50,Anemia ferropénica,web,Necesito una cita urgente para mi niño que tiene fiebre alta,Necesito una cita urgente para mi niño que tiene fiebre alta,agendar_cita,PICHANAKI-TCK-314539,1,1,0,0,14.7,18,76,4.6,0,2026-05-22 00:50:46
Moisés Castro Ortiz,San Miguel,Moisés,Castro Ortiz,68,M,81707415,932432388,moises.castro269@gmail.com,EsSalud,Villa Rica,Emergencia,alta,Dolor de muela intenso,2026-05-17,14:15,tarde,completed,bajo,2149,Peru,Junín,Chanchamayo,120306,Puesto de Salud Santo Domingo,Puesto de Salud,1503,M,1957-11-01,13,Dr. Félix Meléndez Córdova,Emergencia,felix.melendezcordova@hospitalpichanaki.gob.pe,2149,PICHANAKI-CIT-002149,emergencia,2026-05-17 14:15:00,completed,problemas dentales,G40,Epilepsia,voz_ia,"Es una urgencia, tengo fiebre muy alta que no baja con nada","Es una urgencia, tengo fiebre muy alta que no baja con nada",emergencia,PICHANAKI-TCK-324148,0,1,1,0,61.2,0,58,34.7,0,2026-05-21 00:50:46
Tito Chávez Ortiz,San José,Tito,Chávez Ortiz,76,M,64857723,938035785,tito.chavez281@gmail.com,SIS,Satipo,Endocrinología,media,Dolor en la parte baja del abdomen,2026-05-06,11:30,manana,no_show,medio,2150,Peru,Junín,Chanchamayo,120701,Centro de Salud Perené,Centro de Salud,1504,M,1949-06-24,23,Dr. Rolando Chávez Ríos,Endocrinología,rolando.chavezrios@hospitalpichanaki.gob.pe,2150,PICHANAKI-CIT-002150,control,2026-05-06 11:30:00,no_show,dolor abdominal,E11,Diabetes mellitus tipo 2,voz_ia,Hay farmacia en el hospital o tengo que comprar afuera,Hay farmacia en el hospital o tengo que comprar afuera,informacion_servicios,PICHANAKI-TCK-703953,0,1,1,2,99.8,0,66,100.0,1,2026-04-28 00:50:46
Paulina Tueros Rodríguez,San José de Shori,Paulina,Tueros Rodríguez,21,F,72192359,900881972,paulina.tueros565@gmail.com,Sin seguro,Perené,Traumatología,alta,Traumatismo por caída en vía pública,2026-07-12,07:15,manana,cancelled,bajo,2151,Peru,Junín,Chanchamayo,120303,Puesto de Salud Alto Cahuapanas,Puesto de Salud,1148,F,2004-11-29,16,Dr. Miguel Ríos Pineda,Traumatología,miguel.riospineda@hospitalpichanaki.gob.pe,2151,PICHANAKI-CIT-002151,primera_vez,2026-07-12 07:15:00,cancelled,herida,M17,Artrosis de rodilla,web,"Hola, necesito dar de baja mi cita programada para mañana","Hola, necesito dar de baja mi cita programada para mañana",cancelar_cita,PICHANAKI-TCK-572568,0,1,0,1,16.4,40,29,25.3,0,2026-04-21 00:50:46
Teodora Torres Cárdenas,Sangani,Teodora,Torres Cárdenas,57,F,13498460,980671700,teodora.torres736@gmail.com,EsSalud,Pichanaki,Psicología,media,Gestante para control mensual,2026-05-07,13:45,tarde,completed,bajo,2152,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,1505,F,1968-06-26,28,Dr. Efraín Cárdenas Vargas,Psicología,efrain.cardenasvargas@hospitalpichanaki.gob.pe,2152,PICHANAKI-CIT-002152,primera_vez,2026-05-07 13:45:00,completed,control prenatal,F32,Depresión mayor,web,"Quisiera programar una consulta con el ginecólogo, tengo dolor abdominal","Quisiera programar una consulta con el ginecólogo, tengo dolor abdominal",agendar_cita,PICHANAKI-TCK-603562,0,1,1,0,0.2,0,27,0.0,0,2026-04-06 00:50:46
Martha Paucar Paucar,Nueva Esperanza,Martha,Paucar Paucar,43,F,89781459,963438360,martha.paucar648@gmail.com,SIS,Mazamari,Emergencia,alta,Hipoacusia súbita en oído izquierdo,2026-07-28,07:00,manana,confirmed,medio,2153,Peru,Junín,Chanchamayo,120702,Centro de Salud Mazamari,Centro de Salud,1506,F,1982-06-29,48,Dr. Dante Cárdenas Zevallos,Emergencia,dante.cardenaszevallos@hospitalpichanaki.gob.pe,2153,PICHANAKI-CIT-002153,emergencia,2026-07-28 07:00:00,confirmed,dolor de oído,J32,Sinusitis crónica,voz_ia,"Mi mamá se desmayó, necesito que la atiendan urgente","Mi mamá se desmayó, necesito que la atiendan urgente",emergencia,PICHANAKI-TCK-696025,1,1,0,2,83.3,56,16,89.5,0,2026-05-03 00:50:46
Rosa Vega Cárdenas,Quimiri,Rosa,Vega Cárdenas,74,F,29298186,921819413,rosa.vega605@gmail.com,Privado,Satipo,Medicina General,media,Evaluación de glucemia,2026-07-13,18:00,tarde,cancelled,alto,2154,Peru,Junín,Chanchamayo,120701,Centro de Salud Perené,Centro de Salud,820,F,1951-11-23,29,Dr. Pedro Sánchez Quispe,Medicina General,pedro.sanchezquispe@hospitalpichanaki.gob.pe,2154,PICHANAKI-CIT-002154,primera_vez,2026-07-13 18:00:00,cancelled,diabetes,J00,Resfriado común,web,"Hola, me puede decir a qué hora tengo mi cita mañana","Hola, me puede decir a qué hora tengo mi cita mañana",consultar_cita,PICHANAKI-TCK-570913,0,1,0,0,92.2,41,19,71.9,0,2026-05-23 00:50:46
